Metadata_JCP2022,Metadata_NCBI_Gene_ID,Metadata_Symbol
JCP2022_806806,10610,ST6GALNAC2
JCP2022_806807,256435,ST6GALNAC3
JCP2022_806808,27090,ST6GALNAC4
JCP2022_806809,81849,ST6GALNAC5
JCP2022_806810,30815,ST6GALNAC6
JCP2022_806811,6489,ST8SIA1
JCP2022_806812,8128,ST8SIA2
JCP2022_806813,51046,ST8SIA3
JCP2022_806814,7903,ST8SIA4
JCP2022_806815,29906,ST8SIA5
JCP2022_806816,338596,ST8SIA6
JCP2022_806817,23166,STAB1
JCP2022_806818,10274,STAG1
JCP2022_806819,10735,STAG2
JCP2022_806820,10617,STAMBP
JCP2022_806821,57559,STAMBPL1
JCP2022_806822,6770,STAR
JCP2022_806823,6772,STAT1
JCP2022_806824,6773,STAT2
JCP2022_806825,6774,STAT3
JCP2022_806826,6775,STAT4
JCP2022_806827,6776,STAT5A
JCP2022_806828,6777,STAT5B
JCP2022_806829,6778,STAT6
JCP2022_806830,26872,STEAP1
JCP2022_806831,261729,STEAP2
JCP2022_806832,55240,STEAP3
JCP2022_806833,57620,STIM2
JCP2022_806834,6793,STK10
JCP2022_806835,6794,STK11
JCP2022_806836,8576,STK16
JCP2022_806837,9263,STK17A
JCP2022_806838,9262,STK17B
JCP2022_806839,8859,STK19
JCP2022_806840,8428,STK24
JCP2022_806841,10494,STK25
JCP2022_806842,51765,STK26
JCP2022_806843,6788,STK3
JCP2022_806844,56164,STK31
JCP2022_806845,202374,STK32A
JCP2022_806846,55351,STK32B
JCP2022_806847,282974,STK32C
JCP2022_806848,65975,STK33
JCP2022_806849,140901,STK35
JCP2022_806850,27148,STK36
JCP2022_806851,11329,STK38
JCP2022_806852,23012,STK38L
JCP2022_806853,27347,STK39
JCP2022_806854,6789,STK4
JCP2022_806855,83931,STK40
JCP2022_806856,169436,STKLD1
JCP2022_806857,92335,STRADA
JCP2022_806858,55437,STRADB
JCP2022_806859,412,STS
JCP2022_806860,3703,STT3A
JCP2022_806861,201595,STT3B
JCP2022_806862,10273,STUB1
JCP2022_806863,53407,STX18
JCP2022_806864,6804,STX1A
JCP2022_806865,2054,STX2
JCP2022_806866,6809,STX3
JCP2022_806867,6815,STYX
JCP2022_806868,51657,STYXL1
JCP2022_806869,10923,SUB1
JCP2022_806870,8803,SUCLA2
JCP2022_806871,8802,SUCLG1
JCP2022_806872,56670,SUCNR1
JCP2022_806873,51684,SUFU
JCP2022_806874,23213,SULF1
JCP2022_806875,55959,SULF2
JCP2022_806876,27284,SULT1B1
JCP2022_806877,6819,SULT1C2
JCP2022_806878,442038,SULT1C3
JCP2022_806879,27233,SULT1C4
JCP2022_806880,6783,SULT1E1
JCP2022_806881,6822,SULT2A1
JCP2022_806882,25830,SULT4A1
JCP2022_806883,7341,SUMO1
JCP2022_806884,6821,SUOX
JCP2022_806885,11198,SUPT16H
JCP2022_806886,55578,SUPT20H
JCP2022_806887,8464,SUPT3H
JCP2022_806888,6827,SUPT4H1
JCP2022_806889,6829,SUPT5H
JCP2022_806890,6830,SUPT6H
JCP2022_806891,6832,SUPV3L1
JCP2022_806892,6834,SURF1
JCP2022_806893,6839,SUV39H1
JCP2022_806894,79723,SUV39H2
JCP2022_806895,23512,SUZ12
JCP2022_806896,9900,SV2A
JCP2022_806897,9899,SV2B
JCP2022_806898,55530,SVOP
JCP2022_806899,6850,SYK
JCP2022_806900,6853,SYN1
JCP2022_806901,8831,SYNGAP1
JCP2022_806902,8867,SYNJ1
JCP2022_806903,8871,SYNJ2
JCP2022_806904,6857,SYT1
JCP2022_806905,94120,SYTL3
JCP2022_806906,94121,SYTL4
JCP2022_806907,84447,SYVN1
JCP2022_806908,6862,T
JCP2022_806909,134864,TAAR1
JCP2022_806910,9287,TAAR2
JCP2022_806911,9038,TAAR5
JCP2022_806912,319100,TAAR6
JCP2022_806913,83551,TAAR8
JCP2022_806914,134860,TAAR9
JCP2022_806915,10454,TAB1
JCP2022_806916,23118,TAB2
JCP2022_806917,257397,TAB3
JCP2022_806918,6866,TAC3
JCP2022_806919,6869,TACR1
JCP2022_806920,6865,TACR2
JCP2022_806921,6870,TACR3
JCP2022_806922,6871,TADA2A
JCP2022_806923,10474,TADA3
JCP2022_806924,6872,TAF1
JCP2022_806925,6881,TAF10
JCP2022_806926,6882,TAF11
JCP2022_806927,6883,TAF12
JCP2022_806928,6884,TAF13
JCP2022_806929,8148,TAF15
JCP2022_806930,9015,TAF1A
JCP2022_806931,9014,TAF1B
JCP2022_806932,9013,TAF1C
JCP2022_806933,79101,TAF1D
JCP2022_806934,138474,TAF1L
JCP2022_806935,6873,TAF2
JCP2022_806936,83860,TAF3
JCP2022_806937,6874,TAF4
JCP2022_806938,6875,TAF4B
JCP2022_806939,6877,TAF5
JCP2022_806940,27097,TAF5L
JCP2022_806941,6878,TAF6
JCP2022_806942,10629,TAF6L
JCP2022_806943,6879,TAF7
JCP2022_806944,54457,TAF7L
JCP2022_806945,129685,TAF8
JCP2022_806946,51616,TAF9B
JCP2022_806947,6886,TAL1
JCP2022_806948,6888,TALDO1
JCP2022_806949,57551,TAOK1
JCP2022_806950,9344,TAOK2
JCP2022_806951,51347,TAOK3
JCP2022_806952,6890,TAP1
JCP2022_806953,6891,TAP2
JCP2022_806954,6892,TAPBP
JCP2022_806955,6894,TARBP1
JCP2022_806956,23435,TARDBP
JCP2022_806957,6897,TARS
JCP2022_806958,50840,TAS2R14
JCP2022_806959,55617,TASP1
JCP2022_806960,6898,TAT
JCP2022_806961,30851,TAX1BP3
JCP2022_806962,6901,TAZ
JCP2022_806963,93627,TBCK
JCP2022_806964,29110,TBK1
JCP2022_806965,6907,TBL1X
JCP2022_806966,79718,TBL1XR1
JCP2022_806967,6908,TBP
JCP2022_806968,9519,TBPL1
JCP2022_806969,10716,TBR1
JCP2022_806970,6899,TBX1
JCP2022_806971,347853,TBX10
JCP2022_806972,6913,TBX15
JCP2022_806973,9096,TBX18
JCP2022_806974,9095,TBX19
JCP2022_806975,6909,TBX2
JCP2022_806976,57057,TBX20
JCP2022_806977,30009,TBX21
JCP2022_806978,50945,TBX22
JCP2022_806979,6926,TBX3
JCP2022_806980,9496,TBX4
JCP2022_806981,6910,TBX5
JCP2022_806982,6911,TBX6
JCP2022_806983,6915,TBXA2R
JCP2022_806984,6916,TBXAS1
JCP2022_806985,6917,TCEA1
JCP2022_806986,6919,TCEA2
JCP2022_806987,6920,TCEA3
JCP2022_806988,9338,TCEAL1
JCP2022_806989,6921,TCEB1
JCP2022_806990,6923,TCEB2
JCP2022_806991,6924,TCEB3
JCP2022_806992,51224,TCEB3B
JCP2022_806993,10915,TCERG1
JCP2022_806994,6938,TCF12
JCP2022_806995,6939,TCF15
JCP2022_806996,6941,TCF19
JCP2022_806997,6942,TCF20
JCP2022_806998,6943,TCF21
JCP2022_806999,6929,TCF3
JCP2022_807000,6925,TCF4
JCP2022_807001,6932,TCF7
JCP2022_807002,83439,TCF7L1
JCP2022_807003,6934,TCF7L2
JCP2022_807004,10732,TCFL5
JCP2022_807005,10312,TCIRG1
JCP2022_807006,6948,TCN2
JCP2022_807007,6949,TCOF1
JCP2022_807008,6950,TCP1
JCP2022_807009,6996,TDG
JCP2022_807010,6997,TDGF1
JCP2022_807011,6999,TDO2
JCP2022_807012,7003,TEAD1
JCP2022_807013,8463,TEAD2
JCP2022_807014,7005,TEAD3
JCP2022_807015,7004,TEAD4
JCP2022_807016,7006,TEC
JCP2022_807017,7007,TECTA
JCP2022_807018,7008,TEF
JCP2022_807019,7010,TEK
JCP2022_807020,7011,TEP1
JCP2022_807021,7015,TERT
JCP2022_807022,7016,TESK1
JCP2022_807023,10420,TESK2
JCP2022_807024,56155,TEX14
JCP2022_807025,93081,TEX30
JCP2022_807026,7018,TF
JCP2022_807027,7019,TFAM
JCP2022_807028,7020,TFAP2A
JCP2022_807029,7021,TFAP2B
JCP2022_807030,7022,TFAP2C
JCP2022_807031,83741,TFAP2D
JCP2022_807032,339488,TFAP2E
JCP2022_807033,7023,TFAP4
JCP2022_807034,7024,TFCP2
JCP2022_807035,29842,TFCP2L1
JCP2022_807036,7027,TFDP1
JCP2022_807037,7029,TFDP2
JCP2022_807038,51270,TFDP3
JCP2022_807039,7030,TFE3
JCP2022_807040,7942,TFEB
JCP2022_807041,22797,TFEC
JCP2022_807042,7035,TFPI
JCP2022_807043,7980,TFPI2
JCP2022_807044,7036,TFR2
JCP2022_807045,7037,TFRC
JCP2022_807046,7038,TG
JCP2022_807047,23483,TGDS
JCP2022_807048,7040,TGFB1
JCP2022_807049,7041,TGFB1I1
JCP2022_807050,7042,TGFB2
JCP2022_807051,7043,TGFB3
JCP2022_807052,7046,TGFBR1
JCP2022_807053,7048,TGFBR2
JCP2022_807054,9392,TGFBRAP1
JCP2022_807055,7050,TGIF1
JCP2022_807056,60436,TGIF2
JCP2022_807057,90316,TGIF2LX
JCP2022_807058,90655,TGIF2LY
JCP2022_807059,7051,TGM1
JCP2022_807060,7052,TGM2
JCP2022_807061,7053,TGM3
JCP2022_807062,7047,TGM4
JCP2022_807063,9333,TGM5
JCP2022_807064,343641,TGM6
JCP2022_807065,116179,TGM7
JCP2022_807066,96764,TGS1
JCP2022_807067,7054,TH
JCP2022_807068,57215,THAP11
JCP2022_807069,5612,THAP12
JCP2022_807070,7056,THBD
JCP2022_807071,79896,THNSL1
JCP2022_807072,55258,THNSL2
JCP2022_807073,7064,THOP1
JCP2022_807074,7066,THPO
JCP2022_807075,7067,THRA
JCP2022_807076,9967,THRAP3
JCP2022_807077,7068,THRB
JCP2022_807078,79178,THTPA
JCP2022_807079,80745,THUMPD2
JCP2022_807080,7073,TIAL1
JCP2022_807081,7074,TIAM1
JCP2022_807082,26230,TIAM2
JCP2022_807083,7075,TIE1
JCP2022_807084,57103,TIGAR
JCP2022_807085,92609,TIMM50
JCP2022_807086,1678,TIMM8A
JCP2022_807087,7076,TIMP1
JCP2022_807088,7077,TIMP2
JCP2022_807089,7078,TIMP3
JCP2022_807090,27283,TINAG
JCP2022_807091,64129,TINAGL1
JCP2022_807092,25976,TIPARP
JCP2022_807093,7082,TJP1
JCP2022_807094,9414,TJP2
JCP2022_807095,27134,TJP3
JCP2022_807096,7083,TK1
JCP2022_807097,7084,TK2
JCP2022_807098,26007,TKFC
JCP2022_807099,7086,TKT
JCP2022_807100,8277,TKTL1
JCP2022_807101,84076,TKTL2
JCP2022_807102,7088,TLE1
JCP2022_807103,7089,TLE2
JCP2022_807104,7091,TLE4
JCP2022_807105,9874,TLK1
JCP2022_807106,11011,TLK2
JCP2022_807107,7092,TLL1
JCP2022_807108,7093,TLL2
JCP2022_807109,7096,TLR1
JCP2022_807110,81793,TLR10
JCP2022_807111,7097,TLR2
JCP2022_807112,7098,TLR3
JCP2022_807113,7099,TLR4
JCP2022_807114,7100,TLR5
JCP2022_807115,51284,TLR7
JCP2022_807116,54106,TLR9
JCP2022_807117,3195,TLX1
JCP2022_807118,3196,TLX2
JCP2022_807119,30012,TLX3
JCP2022_807120,7108,TM7SF2
JCP2022_807121,117531,TMC1
JCP2022_807122,117532,TMC2
JCP2022_807123,11322,TMC6
JCP2022_807124,54499,TMCO1
JCP2022_807125,11018,TMED1
JCP2022_807126,10972,TMED10
JCP2022_807127,79073,TMEM109
JCP2022_807128,8834,TMEM11
JCP2022_807129,92305,TMEM129
JCP2022_807130,441027,TMEM150C
JCP2022_807131,84286,TMEM175
JCP2022_807132,92703,TMEM183A
JCP2022_807133,387522,TMEM189-UBE2V1
JCP2022_807134,140738,TMEM37
JCP2022_807135,79041,TMEM38A
JCP2022_807136,55151,TMEM38B
JCP2022_807137,80021,TMEM62
JCP2022_807138,7110,TMF1
JCP2022_807139,55217,TMLHE
JCP2022_807140,339967,TMPRSS11A
JCP2022_807141,132724,TMPRSS11B
JCP2022_807142,9407,TMPRSS11D
JCP2022_807143,28983,TMPRSS11E
JCP2022_807144,389208,TMPRSS11F
JCP2022_807145,283471,TMPRSS12
JCP2022_807146,84000,TMPRSS13
JCP2022_807147,5651,TMPRSS15
JCP2022_807148,7113,TMPRSS2
JCP2022_807149,64699,TMPRSS3
JCP2022_807150,56649,TMPRSS4
JCP2022_807151,80975,TMPRSS5
JCP2022_807152,164656,TMPRSS6
JCP2022_807153,344805,TMPRSS7
JCP2022_807154,360200,TMPRSS9
JCP2022_807155,81542,TMX1
JCP2022_807156,51075,TMX2
JCP2022_807157,54495,TMX3
JCP2022_807158,56255,TMX4
JCP2022_807159,3371,TNC
JCP2022_807160,7124,TNF
JCP2022_807161,7128,TNFAIP3
JCP2022_807162,25816,TNFAIP8
JCP2022_807163,8795,TNFRSF10B
JCP2022_807164,8794,TNFRSF10C
JCP2022_807165,8793,TNFRSF10D
JCP2022_807166,8792,TNFRSF11A
JCP2022_807167,4982,TNFRSF11B
JCP2022_807168,23495,TNFRSF13B
JCP2022_807169,8764,TNFRSF14
JCP2022_807170,55504,TNFRSF19
JCP2022_807171,7132,TNFRSF1A
JCP2022_807172,7133,TNFRSF1B
JCP2022_807173,8718,TNFRSF25
JCP2022_807174,7293,TNFRSF4
JCP2022_807175,943,TNFRSF8
JCP2022_807176,3604,TNFRSF9
JCP2022_807177,8743,TNFSF10
JCP2022_807178,23043,TNIK
JCP2022_807179,8711,TNK1
JCP2022_807180,10188,TNK2
JCP2022_807181,8658,TNKS
JCP2022_807182,80351,TNKS2
JCP2022_807183,7136,TNNI2
JCP2022_807184,7137,TNNI3
JCP2022_807185,51086,TNNI3K
JCP2022_807186,3842,TNPO1
JCP2022_807187,30000,TNPO2
JCP2022_807188,7143,TNR
JCP2022_807189,64759,TNS3
JCP2022_807190,7148,TNXB
JCP2022_807191,10140,TOB1
JCP2022_807192,10043,TOM1
JCP2022_807193,4796,TONSL
JCP2022_807194,7150,TOP1
JCP2022_807195,116447,TOP1MT
JCP2022_807196,7153,TOP2A
JCP2022_807197,7155,TOP2B
JCP2022_807198,7156,TOP3A
JCP2022_807199,8940,TOP3B
JCP2022_807200,11073,TOPBP1
JCP2022_807201,10210,TOPORS
JCP2022_807202,64222,TOR3A
JCP2022_807203,84969,TOX2
JCP2022_807204,27324,TOX3
JCP2022_807205,7157,TP53
JCP2022_807206,7158,TP53BP1
JCP2022_807207,9540,TP53I3
JCP2022_807208,112858,TP53RK
JCP2022_807209,8626,TP63
JCP2022_807210,7161,TP73
JCP2022_807211,53373,TPCN1
JCP2022_807212,219931,TPCN2
JCP2022_807213,89882,TPD52L3
JCP2022_807214,7166,TPH1
JCP2022_807215,121278,TPH2
JCP2022_807216,7167,TPI1
JCP2022_807217,27010,TPK1
JCP2022_807218,7168,TPM1
JCP2022_807219,7171,TPM4
JCP2022_807220,7172,TPMT
JCP2022_807221,7173,TPO
JCP2022_807222,1200,TPP1
JCP2022_807223,7174,TPP2
JCP2022_807224,131601,TPRA1
JCP2022_807225,23430,TPSD1
JCP2022_807226,25823,TPSG1
JCP2022_807227,8460,TPST1
JCP2022_807228,8459,TPST2
JCP2022_807229,7179,TPTE
JCP2022_807230,129293,TRABD2A
JCP2022_807231,7186,TRAF2
JCP2022_807232,7187,TRAF3
JCP2022_807233,10758,TRAF3IP2
JCP2022_807234,9618,TRAF4
JCP2022_807235,7188,TRAF5
JCP2022_807236,7189,TRAF6
JCP2022_807237,84231,TRAF7
JCP2022_807238,10293,TRAIP
JCP2022_807239,66008,TRAK2
JCP2022_807240,10131,TRAP1
JCP2022_807241,1787,TRDMT1
JCP2022_807242,11181,TREH
JCP2022_807243,54210,TREM1
JCP2022_807244,54209,TREM2
JCP2022_807245,55809,TRERF1
JCP2022_807246,11277,TREX1
JCP2022_807247,29953,TRHDE
JCP2022_807248,7201,TRHR
JCP2022_807249,10221,TRIB1
JCP2022_807250,28951,TRIB2
JCP2022_807251,57761,TRIB3
JCP2022_807252,9865,TRIL
JCP2022_807253,10107,TRIM10
JCP2022_807254,81559,TRIM11
JCP2022_807255,10206,TRIM13
JCP2022_807256,9830,TRIM14
JCP2022_807257,89870,TRIM15
JCP2022_807258,10626,TRIM16
JCP2022_807259,51127,TRIM17
JCP2022_807260,23321,TRIM2
JCP2022_807261,10346,TRIM22
JCP2022_807262,373,TRIM23
JCP2022_807263,8805,TRIM24
JCP2022_807264,7706,TRIM25
JCP2022_807265,7726,TRIM26
JCP2022_807266,5987,TRIM27
JCP2022_807267,10155,TRIM28
JCP2022_807268,23650,TRIM29
JCP2022_807269,10612,TRIM3
JCP2022_807270,11074,TRIM31
JCP2022_807271,22954,TRIM32
JCP2022_807272,51592,TRIM33
JCP2022_807273,53840,TRIM34
JCP2022_807274,23087,TRIM35
JCP2022_807275,55521,TRIM36
JCP2022_807276,4591,TRIM37
JCP2022_807277,10475,TRIM38
JCP2022_807278,56658,TRIM39
JCP2022_807279,89122,TRIM4
JCP2022_807280,135644,TRIM40
JCP2022_807281,90933,TRIM41
JCP2022_807282,287015,TRIM42
JCP2022_807283,129868,TRIM43
JCP2022_807284,653192,TRIM43B
JCP2022_807285,54765,TRIM44
JCP2022_807286,80263,TRIM45
JCP2022_807287,80128,TRIM46
JCP2022_807288,91107,TRIM47
JCP2022_807289,79097,TRIM48
JCP2022_807290,283116,TRIM49B
JCP2022_807291,85363,TRIM5
JCP2022_807292,135892,TRIM50
JCP2022_807293,84767,TRIM51
JCP2022_807294,84851,TRIM52
JCP2022_807295,57159,TRIM54
JCP2022_807296,84675,TRIM55
JCP2022_807297,81844,TRIM56
JCP2022_807298,25893,TRIM58
JCP2022_807299,286827,TRIM59
JCP2022_807300,117854,TRIM6
JCP2022_807301,445372,TRIM6-TRIM34
JCP2022_807302,166655,TRIM60
JCP2022_807303,55223,TRIM62
JCP2022_807304,84676,TRIM63
JCP2022_807305,642446,TRIM64B
JCP2022_807306,646754,TRIM64C
JCP2022_807307,201292,TRIM65
JCP2022_807308,440730,TRIM67
JCP2022_807309,55128,TRIM68
JCP2022_807310,140691,TRIM69
JCP2022_807311,81786,TRIM7
JCP2022_807312,131405,TRIM71
JCP2022_807313,493829,TRIM72
JCP2022_807314,390231,TRIM77
JCP2022_807315,81603,TRIM8
JCP2022_807316,114088,TRIM9
JCP2022_807317,339976,TRIML1
JCP2022_807318,7204,TRIO
JCP2022_807319,9321,TRIP11
JCP2022_807320,9320,TRIP12
JCP2022_807321,9319,TRIP13
JCP2022_807322,9325,TRIP4
JCP2022_807323,7205,TRIP6
JCP2022_807324,54802,TRIT1
JCP2022_807325,55621,TRMT1
JCP2022_807326,81627,TRMT1L
JCP2022_807327,79979,TRMT2B
JCP2022_807328,115708,TRMT61A
JCP2022_807329,55687,TRMU
JCP2022_807330,51095,TRNT1
JCP2022_807331,10024,TROAP
JCP2022_807332,8989,TRPA1
JCP2022_807333,7220,TRPC1
JCP2022_807334,7222,TRPC3
JCP2022_807335,7223,TRPC4
JCP2022_807336,26133,TRPC4AP
JCP2022_807337,7224,TRPC5
JCP2022_807338,7225,TRPC6
JCP2022_807339,57113,TRPC7
JCP2022_807340,4308,TRPM1
JCP2022_807341,7226,TRPM2
JCP2022_807342,80036,TRPM3
JCP2022_807343,54795,TRPM4
JCP2022_807344,29850,TRPM5
JCP2022_807345,140803,TRPM6
JCP2022_807346,54822,TRPM7
JCP2022_807347,79054,TRPM8
JCP2022_807348,7227,TRPS1
JCP2022_807349,7442,TRPV1
JCP2022_807350,51393,TRPV2
JCP2022_807351,162514,TRPV3
JCP2022_807352,59341,TRPV4
JCP2022_807353,56302,TRPV5
JCP2022_807354,55503,TRPV6
JCP2022_807355,8295,TRRAP
JCP2022_807356,142940,TRUB1
JCP2022_807357,7249,TSC2
JCP2022_807358,8848,TSC22D1
JCP2022_807359,1831,TSC22D3
JCP2022_807360,81628,TSC22D4
JCP2022_807361,80746,TSEN2
JCP2022_807362,79042,TSEN34
JCP2022_807363,7251,TSG101
JCP2022_807364,7253,TSHR
JCP2022_807365,10194,TSHZ1
JCP2022_807366,128553,TSHZ2
JCP2022_807367,57616,TSHZ3
JCP2022_807368,60385,TSKS
JCP2022_807369,26262,TSPAN17
JCP2022_807370,83942,TSSK1B
JCP2022_807371,23617,TSSK2
JCP2022_807372,81629,TSSK3
JCP2022_807373,283629,TSSK4
JCP2022_807374,83983,TSSK6
JCP2022_807375,7263,TST
JCP2022_807376,7264,TSTA3
JCP2022_807377,84630,TTBK1
JCP2022_807378,146057,TTBK2
JCP2022_807379,7267,TTC3
JCP2022_807380,8458,TTF2
JCP2022_807381,7272,TTK
JCP2022_807382,150465,TTL
JCP2022_807383,25809,TTLL1
JCP2022_807384,26140,TTLL3
JCP2022_807385,9654,TTLL4
JCP2022_807386,7273,TTN
JCP2022_807387,7274,TTPA
JCP2022_807388,7276,TTR
JCP2022_807389,57348,TTYH1
JCP2022_807390,80727,TTYH3
JCP2022_807391,7275,TUB
JCP2022_807392,7277,TUBA4A
JCP2022_807393,51807,TUBA8
JCP2022_807394,79861,TUBAL3
JCP2022_807395,81027,TUBB1
JCP2022_807396,7280,TUBB2A
JCP2022_807397,84617,TUBB6
JCP2022_807398,51174,TUBD1
JCP2022_807399,51175,TUBE1
JCP2022_807400,7283,TUBG1
JCP2022_807401,10844,TUBGCP2
JCP2022_807402,7284,TUFM
JCP2022_807403,7287,TULP1
JCP2022_807404,7288,TULP2
JCP2022_807405,56995,TULP4
JCP2022_807406,7991,TUSC3
JCP2022_807407,5756,TWF1
JCP2022_807408,11344,TWF2
JCP2022_807409,7291,TWIST1
JCP2022_807410,117581,TWIST2
JCP2022_807411,7294,TXK
JCP2022_807412,7295,TXN
JCP2022_807413,25828,TXN2
JCP2022_807414,51061,TXNDC11
JCP2022_807415,51060,TXNDC12
JCP2022_807416,79770,TXNDC15
JCP2022_807417,57544,TXNDC16
JCP2022_807418,84817,TXNDC17
JCP2022_807419,84203,TXNDC2
JCP2022_807420,81567,TXNDC5
JCP2022_807421,255220,TXNDC8
JCP2022_807422,9352,TXNL1
JCP2022_807423,10907,TXNL4A
JCP2022_807424,54957,TXNL4B
JCP2022_807425,7296,TXNRD1
JCP2022_807426,10587,TXNRD2
JCP2022_807427,114112,TXNRD3
JCP2022_807428,7297,TYK2
JCP2022_807429,1890,TYMP
JCP2022_807430,7298,TYMS
JCP2022_807431,7299,TYR
JCP2022_807432,7301,TYRO3
JCP2022_807433,7306,TYRP1
JCP2022_807434,219743,TYSND1
JCP2022_807435,6675,UAP1
JCP2022_807436,7317,UBA1
JCP2022_807437,10054,UBA2
JCP2022_807438,9039,UBA3
JCP2022_807439,79876,UBA5
JCP2022_807440,55236,UBA6
JCP2022_807441,7318,UBA7
JCP2022_807442,53347,UBASH3A
JCP2022_807443,84959,UBASH3B
JCP2022_807444,10537,UBD
JCP2022_807445,7319,UBE2A
JCP2022_807446,7320,UBE2B
JCP2022_807447,11065,UBE2C
JCP2022_807448,7321,UBE2D1
JCP2022_807449,7322,UBE2D2
JCP2022_807450,7323,UBE2D3
JCP2022_807451,51619,UBE2D4
JCP2022_807452,7324,UBE2E1
JCP2022_807453,7325,UBE2E2
JCP2022_807454,10477,UBE2E3
JCP2022_807455,140739,UBE2F
JCP2022_807456,7326,UBE2G1
JCP2022_807457,7327,UBE2G2
JCP2022_807458,7328,UBE2H
JCP2022_807459,7329,UBE2I
JCP2022_807460,51465,UBE2J1
JCP2022_807461,118424,UBE2J2
JCP2022_807462,3093,UBE2K
JCP2022_807463,7332,UBE2L3
JCP2022_807464,9246,UBE2L6
JCP2022_807465,9040,UBE2M
JCP2022_807466,7334,UBE2N
JCP2022_807467,389898,UBE2NL
JCP2022_807468,63893,UBE2O
JCP2022_807469,55585,UBE2Q1
JCP2022_807470,134111,UBE2QL1
JCP2022_807471,54926,UBE2R2
JCP2022_807472,27338,UBE2S
JCP2022_807473,29089,UBE2T
JCP2022_807474,148581,UBE2U
JCP2022_807475,7335,UBE2V1
JCP2022_807476,7336,UBE2V2
JCP2022_807477,55284,UBE2W
JCP2022_807478,65264,UBE2Z
JCP2022_807479,7337,UBE3A
JCP2022_807480,89910,UBE3B
JCP2022_807481,9690,UBE3C
JCP2022_807482,90025,UBE3D
JCP2022_807483,9354,UBE4A
JCP2022_807484,10277,UBE4B
JCP2022_807485,5412,UBL3
JCP2022_807486,8266,UBL4A
JCP2022_807487,59286,UBL5
JCP2022_807488,134510,UBLCP1
JCP2022_807489,29855,UBN1
JCP2022_807490,22888,UBOX5
JCP2022_807491,7342,UBP1
JCP2022_807492,197131,UBR1
JCP2022_807493,23304,UBR2
JCP2022_807494,130507,UBR3
JCP2022_807495,51366,UBR5
JCP2022_807496,80019,UBTD1
JCP2022_807497,92181,UBTD2
JCP2022_807498,7343,UBTF
JCP2022_807499,7345,UCHL1
JCP2022_807500,7347,UCHL3
JCP2022_807501,51377,UCHL5
JCP2022_807502,83549,UCK1
JCP2022_807503,7371,UCK2
JCP2022_807504,54963,UCKL1
JCP2022_807505,7350,UCP1
JCP2022_807506,7351,UCP2
JCP2022_807507,7352,UCP3
JCP2022_807508,55293,UEVLD
JCP2022_807509,51506,UFC1
JCP2022_807510,7353,UFD1L
JCP2022_807511,402682,UFSP1
JCP2022_807512,55325,UFSP2
JCP2022_807513,7357,UGCG
JCP2022_807514,7358,UGDH
JCP2022_807515,56886,UGGT1
JCP2022_807516,55757,UGGT2
JCP2022_807517,54658,UGT1A1
JCP2022_807518,54575,UGT1A10
JCP2022_807519,54659,UGT1A3
JCP2022_807520,54657,UGT1A4
JCP2022_807521,54579,UGT1A5
JCP2022_807522,54578,UGT1A6
JCP2022_807523,54577,UGT1A7
JCP2022_807524,54576,UGT1A8
JCP2022_807525,54600,UGT1A9
JCP2022_807526,10941,UGT2A1
JCP2022_807527,79799,UGT2A3
JCP2022_807528,7366,UGT2B15
JCP2022_807529,7367,UGT2B17
JCP2022_807530,54490,UGT2B28
JCP2022_807531,7363,UGT2B4
JCP2022_807532,7364,UGT2B7
JCP2022_807533,133688,UGT3A1
JCP2022_807534,167127,UGT3A2
JCP2022_807535,7368,UGT8
JCP2022_807536,127933,UHMK1
JCP2022_807537,29128,UHRF1
JCP2022_807538,115426,UHRF2
JCP2022_807539,8408,ULK1
JCP2022_807540,9706,ULK2
JCP2022_807541,25989,ULK3
JCP2022_807542,54986,ULK4
JCP2022_807543,7372,UMPS
JCP2022_807544,219699,UNC5B
JCP2022_807545,8633,UNC5C
JCP2022_807546,340260,UNCX
JCP2022_807547,7374,UNG
JCP2022_807548,85451,UNK
JCP2022_807549,64718,UNKL
JCP2022_807550,51733,UPB1
JCP2022_807551,5976,UPF1
JCP2022_807552,7378,UPP1
JCP2022_807553,151531,UPP2
JCP2022_807554,10975,UQCR11
JCP2022_807555,7381,UQCRB
JCP2022_807556,7384,UQCRC1
JCP2022_807557,7385,UQCRC2
JCP2022_807558,7386,UQCRFS1
JCP2022_807559,131669,UROC1
JCP2022_807560,7389,UROD
JCP2022_807561,7390,UROS
JCP2022_807562,7391,USF1
JCP2022_807563,7392,USF2
JCP2022_807564,7398,USP1
JCP2022_807565,9100,USP10
JCP2022_807566,8237,USP11
JCP2022_807567,219333,USP12
JCP2022_807568,8975,USP13
JCP2022_807569,9097,USP14
JCP2022_807570,9958,USP15
JCP2022_807571,10600,USP16
JCP2022_807572,377630,USP17L2
JCP2022_807573,645836,USP17L3
JCP2022_807574,392197,USP17L7
JCP2022_807575,392188,USP17L8
JCP2022_807576,11274,USP18
JCP2022_807577,10869,USP19
JCP2022_807578,9099,USP2
JCP2022_807579,10868,USP20
JCP2022_807580,27005,USP21
JCP2022_807581,23326,USP22
JCP2022_807582,23358,USP24
JCP2022_807583,29761,USP25
JCP2022_807584,83844,USP26
JCP2022_807585,389856,USP27X
JCP2022_807586,57646,USP28
JCP2022_807587,57663,USP29
JCP2022_807588,9960,USP3
